date,city,max_temp_F,min_temp_F,energy_consumption,energy_change,day_of_week,is_weekend
2025-06-25,New York,96.0,81.0,628769,62499.0,Wednesday,False
2025-06-25,New York,96.0,81.0,630372,1603.0,Wednesday,False
2025-06-25,New York,96.0,81.0,631325,953.0,Wednesday,False
2025-06-25,New York,96.0,81.0,629511,-1814.0,Wednesday,False
2025-06-25,New York,96.0,81.0,581396,-48115.0,Wednesday,False
2025-06-25,New York,96.0,81.0,583503,2107.0,Wednesday,False
2025-06-25,New York,96.0,81.0,584613,1110.0,Wednesday,False
2025-06-25,New York,96.0,81.0,582453,-2160.0,Wednesday,False
2025-06-25,New York,96.0,81.0,533368,-49085.0,Wednesday,False
2025-06-25,New York,96.0,81.0,534976,1608.0,Wednesday,False
2025-06-25,New York,96.0,81.0,536270,1294.0,Wednesday,False
2025-06-25,New York,96.0,81.0,533851,-2419.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,118921,36318.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,118833,-88.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,118864,31.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,118803,-61.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,113878,-4925.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,113765,-113.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,113727,-38.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,113790,63.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,74996,-38794.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,74606,-390.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,74994,388.0,Wednesday,False
2025-06-25,Phoenix,103.0,79.0,74630,-364.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,21976,8295.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,22138,162.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,22230,92.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,22059,-171.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,22214,155.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,22268,54.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,22309,41.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,22236,-73.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,11115,-11121.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,11261,146.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,11351,90.0,Wednesday,False
2025-06-25,Seattle,71.0,54.0,11201,-150.0,Wednesday,False
2025-06-26,Chicago,94.0,77.0,2986353,2955251.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,3001920,15567.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,3011498,9578.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,2993895,-17603.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,2938068,-55827.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,2948259,10191.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,2953445,5186.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,2943128,-10317.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,3077606,134478.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,3092100,14494.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,3100971,8871.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,3084026,-16945.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,26172,-3057854.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,26491,319.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,26809,318.0,Thursday,False
2025-06-26,Chicago,94.0,77.0,25982,-827.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1516407,17132.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1513894,-2513.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1512432,-1462.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1515274,2842.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1543797,28523.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1546185,2388.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1543757,-2428.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1545133,1376.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1515825,-29308.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1513588,-2237.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1512353,-1235.0,Thursday,False
2025-06-26,Houston,95.0,76.0,1514805,2452.0,Thursday,False
2025-06-26,New York,85.0,66.0,485906,-47945.0,Thursday,False
2025-06-26,New York,85.0,66.0,498141,12235.0,Thursday,False
2025-06-26,New York,85.0,66.0,504822,6681.0,Thursday,False
2025-06-26,New York,85.0,66.0,491873,-12949.0,Thursday,False
2025-06-26,New York,85.0,66.0,484195,-7678.0,Thursday,False
2025-06-26,New York,85.0,66.0,492138,7943.0,Thursday,False
2025-06-26,New York,85.0,66.0,496710,4572.0,Thursday,False
2025-06-26,New York,85.0,66.0,487989,-8721.0,Thursday,False
2025-06-26,New York,85.0,66.0,412715,-75274.0,Thursday,False
2025-06-26,New York,85.0,66.0,425061,12346.0,Thursday,False
2025-06-26,New York,85.0,66.0,432053,6992.0,Thursday,False
2025-06-26,New York,85.0,66.0,418630,-13423.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,126343,51713.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,125895,-448.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,125641,-254.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,126166,525.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,120261,-5905.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,119778,-483.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,119505,-273.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,120049,544.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,82596,-37453.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,82419,-177.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,81943,-476.0,Thursday,False
2025-06-26,Phoenix,105.0,81.0,82442,499.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,21618,10417.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,21638,20.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,21650,12.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,21617,-33.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,21763,146.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,21781,18.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,21794,13.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,21771,-23.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,14492,-7279.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,14478,-14.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,14312,-166.0,Thursday,False
2025-06-26,Seattle,66.0,55.0,14498,186.0,Thursday,False
2025-06-27,Chicago,87.0,72.0,2616586,2590604.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2634730,18144.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2645211,10481.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2625322,-19889.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2645088,19766.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2663127,18039.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2673202,10075.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2653833,-19369.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2783503,129670.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2804660,21157.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2814492,9832.0,Friday,False
2025-06-27,Chicago,87.0,72.0,2794315,-20177.0,Friday,False
2025-06-27,Chicago,87.0,72.0,32687,-2761628.0,Friday,False
2025-06-27,Chicago,87.0,72.0,35087,2400.0,Friday,False
2025-06-27,Chicago,87.0,72.0,34605,-482.0,Friday,False
2025-06-27,Chicago,87.0,72.0,34553,-52.0,Friday,False
2025-06-27,Houston,94.0,75.0,1541160,26355.0,Friday,False
2025-06-27,Houston,94.0,75.0,1536061,-5099.0,Friday,False
2025-06-27,Houston,94.0,75.0,1533673,-2388.0,Friday,False
2025-06-27,Houston,94.0,75.0,1538646,4973.0,Friday,False
2025-06-27,Houston,94.0,75.0,1556946,18300.0,Friday,False
2025-06-27,Houston,94.0,75.0,1552465,-4481.0,Friday,False
2025-06-27,Houston,94.0,75.0,1551495,-970.0,Friday,False
2025-06-27,Houston,94.0,75.0,1554625,3130.0,Friday,False
2025-06-27,Houston,94.0,75.0,1539522,-15103.0,Friday,False
2025-06-27,Houston,94.0,75.0,1534585,-4937.0,Friday,False
2025-06-27,Houston,94.0,75.0,1532184,-2401.0,Friday,False
2025-06-27,Houston,94.0,75.0,1537114,4930.0,Friday,False
2025-06-27,New York,72.0,62.0,423031,4401.0,Friday,False
2025-06-27,New York,72.0,62.0,424507,1476.0,Friday,False
2025-06-27,New York,72.0,62.0,425393,886.0,Friday,False
2025-06-27,New York,72.0,62.0,423713,-1680.0,Friday,False
2025-06-27,New York,72.0,62.0,430753,7040.0,Friday,False
2025-06-27,New York,72.0,62.0,432849,2096.0,Friday,False
2025-06-27,New York,72.0,62.0,434050,1201.0,Friday,False
2025-06-27,New York,72.0,62.0,431749,-2301.0,Friday,False
2025-06-27,New York,72.0,62.0,348758,-82991.0,Friday,False
2025-06-27,New York,72.0,62.0,348886,128.0,Friday,False
2025-06-27,New York,72.0,62.0,348365,-521.0,Friday,False
2025-06-27,New York,72.0,62.0,349084,719.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,133774,51332.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,133141,-633.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,132655,-486.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,133513,858.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,125812,-7701.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,125303,-509.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,125012,-291.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,125604,592.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,82767,-42837.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,82526,-241.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,82210,-316.0,Friday,False
2025-06-27,Phoenix,107.0,82.0,82807,597.0,Friday,False
2025-06-27,Seattle,69.0,55.0,22272,7774.0,Friday,False
2025-06-27,Seattle,69.0,55.0,22185,-87.0,Friday,False
2025-06-27,Seattle,69.0,55.0,22158,-27.0,Friday,False
2025-06-27,Seattle,69.0,55.0,22231,73.0,Friday,False
2025-06-27,Seattle,69.0,55.0,21675,-556.0,Friday,False
2025-06-27,Seattle,69.0,55.0,21705,30.0,Friday,False
2025-06-27,Seattle,69.0,55.0,21737,32.0,Friday,False
2025-06-27,Seattle,69.0,55.0,21681,-56.0,Friday,False
2025-06-27,Seattle,69.0,55.0,11438,-10243.0,Friday,False
2025-06-27,Seattle,69.0,55.0,11593,155.0,Friday,False
2025-06-27,Seattle,69.0,55.0,11765,172.0,Friday,False
2025-06-27,Seattle,69.0,55.0,11499,-266.0,Friday,False
2025-06-28,Chicago,90.0,68.0,2574268,2539715.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2569056,-5212.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2564719,-4337.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2571275,6556.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2522043,-49232.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2519905,-2138.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2518020,-1885.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2521363,3343.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2682558,161195.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2675052,-7506.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2672813,-2239.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,2678073,5260.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,28665,-2649408.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,29158,493.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,30066,908.0,Saturday,True
2025-06-28,Chicago,90.0,68.0,28773,-1293.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1551228,14114.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1550787,-441.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1550370,-417.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1550970,600.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1551796,826.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1549229,-2567.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1549700,471.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1550492,792.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1548817,-1675.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1548376,-441.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1547977,-399.0,Saturday,True
2025-06-28,Houston,95.0,75.0,1548559,582.0,Saturday,True
2025-06-28,New York,83.0,63.0,444680,95596.0,Saturday,True
2025-06-28,New York,83.0,63.0,439438,-5242.0,Saturday,True
2025-06-28,New York,83.0,63.0,436440,-2998.0,Saturday,True
2025-06-28,New York,83.0,63.0,442165,5725.0,Saturday,True
2025-06-28,New York,83.0,63.0,432831,-9334.0,Saturday,True
2025-06-28,New York,83.0,63.0,429648,-3183.0,Saturday,True
2025-06-28,New York,83.0,63.0,427702,-1946.0,Saturday,True
2025-06-28,New York,83.0,63.0,431349,3647.0,Saturday,True
2025-06-28,New York,83.0,63.0,363452,-67897.0,Saturday,True
2025-06-28,New York,83.0,63.0,361527,-1925.0,Saturday,True
2025-06-28,New York,83.0,63.0,360506,-1021.0,Saturday,True
2025-06-28,New York,83.0,63.0,362398,1892.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,137126,54319.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,136573,-553.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,136334,-239.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,136832,498.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,130978,-5854.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,130904,-74.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,131087,183.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,130884,-203.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,80616,-50268.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,81184,568.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,81556,372.0,Saturday,True
2025-06-28,Phoenix,109.0,87.0,81068,-488.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,21565,10066.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,21537,-28.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,21538,1.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,21550,12.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,20450,-1100.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,20461,11.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,20471,10.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,20454,-17.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,13356,-7098.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,13021,-335.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,12845,-176.0,Saturday,True
2025-06-28,Seattle,75.0,55.0,13168,323.0,Saturday,True
2025-06-29,Chicago,94.0,73.0,2731608,2702835.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2719682,-11926.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2713489,-6193.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2726531,13042.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2635317,-91214.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2619101,-16216.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2611451,-7650.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2626942,15491.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2857869,230927.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2848622,-9247.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2841787,-6835.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,2854533,12746.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,41707,-2812826.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,37081,-4626.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,33873,-3208.0,Sunday,True
2025-06-29,Chicago,94.0,73.0,39686,5813.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1510724,-37835.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1515245,4521.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1517724,2479.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1512755,-4969.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1537469,24714.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1544787,7318.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1544625,-162.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1541156,-3469.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1508709,-32447.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1513230,4521.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1515711,2481.0,Sunday,True
2025-06-29,Houston,93.0,76.0,1510740,-4971.0,Sunday,True
2025-06-29,New York,89.0,77.0,479722,117324.0,Sunday,True
2025-06-29,New York,89.0,77.0,479089,-633.0,Sunday,True
2025-06-29,New York,89.0,77.0,478643,-446.0,Sunday,True
2025-06-29,New York,89.0,77.0,479411,768.0,Sunday,True
2025-06-29,New York,89.0,77.0,445988,-33423.0,Sunday,True
2025-06-29,New York,89.0,77.0,444939,-1049.0,Sunday,True
2025-06-29,New York,89.0,77.0,444361,-578.0,Sunday,True
2025-06-29,New York,89.0,77.0,445477,1116.0,Sunday,True
2025-06-29,New York,89.0,77.0,392478,-52999.0,Sunday,True
2025-06-29,New York,89.0,77.0,389933,-2545.0,Sunday,True
2025-06-29,New York,89.0,77.0,389030,-903.0,Sunday,True
2025-06-29,New York,89.0,77.0,391173,2143.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,144180,63112.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,143309,-871.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,142922,-387.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,143763,841.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,138861,-4902.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,137992,-869.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,137366,-626.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,138335,969.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,80870,-57465.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,80255,-615.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,80234,-21.0,Sunday,True
2025-06-29,Phoenix,114.0,87.0,80475,241.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,22143,8975.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,22031,-112.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,21937,-94.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,22101,164.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,21061,-1040.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,20961,-100.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,20879,-82.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,21024,145.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,10925,-10099.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,11080,155.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,11201,121.0,Sunday,True
2025-06-29,Seattle,80.0,55.0,11032,-169.0,Sunday,True
2025-06-30,Chicago,90.0,74.0,2891947,2852261.0,Monday,False
2025-06-30,Chicago,90.0,74.0,2886344,-5603.0,Monday,False
2025-06-30,Chicago,90.0,74.0,2883552,-2792.0,Monday,False
2025-06-30,Chicago,90.0,74.0,2888950,5398.0,Monday,False
2025-06-30,Chicago,90.0,74.0,2852773,-36177.0,Monday,False
2025-06-30,Chicago,90.0,74.0,2849387,-3386.0,Monday,False
2025-06-30,Chicago,90.0,74.0,2847800,-1587.0,Monday,False
2025-06-30,Chicago,90.0,74.0,2851123,3323.0,Monday,False
2025-06-30,Chicago,90.0,74.0,3010076,158953.0,Monday,False
2025-06-30,Chicago,90.0,74.0,3004370,-5706.0,Monday,False
2025-06-30,Chicago,90.0,74.0,3001494,-2876.0,Monday,False
2025-06-30,Chicago,90.0,74.0,3006656,5162.0,Monday,False
2025-06-30,Chicago,90.0,74.0,32661,-2973995.0,Monday,False
2025-06-30,Chicago,90.0,74.0,33866,1205.0,Monday,False
2025-06-30,Chicago,90.0,74.0,34381,515.0,Monday,False
2025-06-30,Chicago,90.0,74.0,32996,-1385.0,Monday,False
2025-06-30,Houston,94.0,74.0,1518885,8145.0,Monday,False
2025-06-30,Houston,94.0,74.0,1523849,4964.0,Monday,False
2025-06-30,Houston,94.0,74.0,1526455,2606.0,Monday,False
2025-06-30,Houston,94.0,74.0,1521382,-5073.0,Monday,False
2025-06-30,Houston,94.0,74.0,1561523,40141.0,Monday,False
2025-06-30,Houston,94.0,74.0,1560932,-591.0,Monday,False
2025-06-30,Houston,94.0,74.0,1561713,781.0,Monday,False
2025-06-30,Houston,94.0,74.0,1561228,-485.0,Monday,False
2025-06-30,Houston,94.0,74.0,1516459,-44769.0,Monday,False
2025-06-30,Houston,94.0,74.0,1521314,4855.0,Monday,False
2025-06-30,Houston,94.0,74.0,1523919,2605.0,Monday,False
2025-06-30,Houston,94.0,74.0,1518907,-5012.0,Monday,False
2025-06-30,New York,90.0,71.0,536985,145812.0,Monday,False
2025-06-30,New York,90.0,71.0,533649,-3336.0,Monday,False
2025-06-30,New York,90.0,71.0,532117,-1532.0,Monday,False
2025-06-30,New York,90.0,71.0,535317,3200.0,Monday,False
2025-06-30,New York,90.0,71.0,515034,-20283.0,Monday,False
2025-06-30,New York,90.0,71.0,511385,-3649.0,Monday,False
2025-06-30,New York,90.0,71.0,509636,-1749.0,Monday,False
2025-06-30,New York,90.0,71.0,513185,3549.0,Monday,False
2025-06-30,New York,90.0,71.0,452993,-60192.0,Monday,False
2025-06-30,New York,90.0,71.0,449989,-3004.0,Monday,False
2025-06-30,New York,90.0,71.0,448097,-1892.0,Monday,False
2025-06-30,New York,90.0,71.0,451532,3435.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,153236,72761.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,153074,-162.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,152998,-76.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,153083,85.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,149977,-3106.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,149243,-734.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,148853,-390.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,149605,752.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,82880,-66725.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,84257,1377.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,84938,681.0,Monday,False
2025-06-30,Phoenix,116.0,90.0,83287,-1651.0,Monday,False
2025-06-30,Seattle,87.0,60.0,25683,14651.0,Monday,False
2025-06-30,Seattle,87.0,60.0,25545,-138.0,Monday,False
2025-06-30,Seattle,87.0,60.0,25430,-115.0,Monday,False
2025-06-30,Seattle,87.0,60.0,25622,192.0,Monday,False
2025-06-30,Seattle,87.0,60.0,24437,-1185.0,Monday,False
2025-06-30,Seattle,87.0,60.0,24267,-170.0,Monday,False
2025-06-30,Seattle,87.0,60.0,24158,-109.0,Monday,False
2025-06-30,Seattle,87.0,60.0,24359,201.0,Monday,False
2025-06-30,Seattle,87.0,60.0,15798,-8561.0,Monday,False
2025-06-30,Seattle,87.0,60.0,15592,-206.0,Monday,False
2025-06-30,Seattle,87.0,60.0,15430,-162.0,Monday,False
2025-06-30,Seattle,87.0,60.0,15699,269.0,Monday,False
2025-07-01,Chicago,87.0,70.0,2788097,2755101.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2805842,17745.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2814637,8795.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2796885,-17752.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2785576,-11309.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2798053,12477.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2804244,6191.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2791655,-12589.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2909519,117864.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2923802,14283.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2931323,7521.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,2916968,-14355.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,34760,-2882208.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,33974,-786.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,33185,-789.0,Tuesday,False
2025-07-01,Chicago,87.0,70.0,34261,1076.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1492168,-26739.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1487581,-4587.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1485853,-1728.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1489787,3934.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1536228,46441.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1538514,2286.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1538882,368.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1537391,-1491.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1489944,-47447.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1485460,-4484.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1483733,-1727.0,Tuesday,False
2025-07-01,Houston,97.0,75.0,1487612,3879.0,Tuesday,False
2025-07-01,New York,89.0,72.0,550254,98722.0,Tuesday,False
2025-07-01,New York,89.0,72.0,552350,2096.0,Tuesday,False
2025-07-01,New York,89.0,72.0,553433,1083.0,Tuesday,False
2025-07-01,New York,89.0,72.0,551290,-2143.0,Tuesday,False
2025-07-01,New York,89.0,72.0,542969,-8321.0,Tuesday,False
2025-07-01,New York,89.0,72.0,543719,750.0,Tuesday,False
2025-07-01,New York,89.0,72.0,543956,237.0,Tuesday,False
2025-07-01,New York,89.0,72.0,543369,-587.0,Tuesday,False
2025-07-01,New York,89.0,72.0,470340,-73029.0,Tuesday,False
2025-07-01,New York,89.0,72.0,472433,2093.0,Tuesday,False
2025-07-01,New York,89.0,72.0,473409,976.0,Tuesday,False
2025-07-01,New York,89.0,72.0,471513,-1896.0,Tuesday,False
2025-07-01,Phoenix,112.0,93.0,155783,72496.0,Tuesday,False
2025-07-01,Phoenix,112.0,93.0,155611,-172.0,Tuesday,False
